CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15601143,Cust1143,564,Spain,Male,45,5,123532.47,2,1,1,26341.57,0
15601144,Cust1144,669,France,Male,36,3,0.0,1,0,0,71302.87,0
15601145,Cust1145,679,France,Female,29,10,0.0,2,1,1,145274.82,0
15601146,Cust1146,762,Germany,Male,35,9,0.0,2,1,0,128029.97,0
15601147,Cust1147,668,Spain,Male,46,8,106760.18,1,0,1,65761.03,0
15601148,Cust1148,592,France,Male,28,10,0.0,1,0,1,97460.79,0
15601149,Cust1149,521,Spain,Female,40,0,0.0,2,0,0,73986.81,0
15601150,Cust1150,503,France,Male,37,7,86916.03,2,1,0,13288.05,0
15601151,Cust1151,681,Spain,Male,30,9,59893.79,2,1,0,117133.96,0
15601152,Cust1152,726,France,Male,35,10,29913.7,1,0,1,198070.47,0
15601153,Cust1153,565,France,Female,22,9,0.0,2,1,1,108033.13,0
15601154,Cust1154,675,Germany,Male,39,8,0.0,1,1,1,81357.54,1
15601155,Cust1155,633,France,Male,24,8,76932.41,1,1,1,104534.2,0
15601156,Cust1156,719,France,Female,49,1,109211.53,1,0,1,146183.4,0
15601157,Cust1157,733,France,Female,37,4,4072.46,2,1,1,29685.27,0
15601158,Cust1158,432,France,Male,32,9,131317.84,2,1,0,95491.2,0
15601159,Cust1159,749,Spain,Male,50,6,54015.72,2,0,1,43778.92,0
15601160,Cust1160,674,France,Male,28,2,0.0,2,1,0,133358.61,0
15601161,Cust1161,599,Germany,Female,31,7,107250.03,1,1,0,190926.57,1
15601162,Cust1162,602,Spain,Male,20,0,145925.0,2,0,0,55020.4,0
15601163,Cust1163,653,France,Female,51,4,103741.0,2,1,1,84848.02,0
15601164,Cust1164,602,France,Female,57,8,140740.77,2,0,1,62222.85,0
15601165,Cust1165,560,Spain,Female,21,8,115107.79,2,1,1,84112.21,0
15601166,Cust1166,582,Spain,Male,30,5,0.0,1,1,0,97788.15,0
15601167,Cust1167,550,Germany,Female,39,3,109971.1,1,1,0,158178.04,0
15601168,Cust1168,779,Spain,Female,33,5,1000.0,2,1,0,117196.89,1
15601169,Cust1169,655,France,Female,38,2,70202.07,1,1,0,105712.72,0
15601170,Cust1170,850,France,Male,37,10,147866.94,1,1,1,16732.31,0
15601171,Cust1171,686,Germany,Female,42,9,37163.26,3,1,0,18983.12,1
15601172,Cust1172,707,France,Female,28,7,0.0,3,0,1,173701.27,0
15601173,Cust1173,548,Spain,Female,40,3,26389.55,1,0,0,167660.38,0
15601174,Cust1174,629,Germany,Female,27,1,0.0,1,1,0,37290.27,1
15601175,Cust1175,657,Spain,Male,34,0,0.0,1,1,0,177268.68,0
15601176,Cust1176,589,France,Male,21,4,112978.11,1,1,0,196056.04,0
15601177,Cust1177,605,France,Female,34,9,81642.76,1,1,1,146224.36,0
15601178,Cust1178,690,France,Female,32,4,37401.32,1,1,1,98716.9,1
15601179,Cust1179,692,France,Female,47,8,40738.19,2,1,1,52825.34,0
15601180,Cust1180,522,Spain,Male,37,1,0.0,1,1,0,178881.19,0
15601181,Cust1181,677,France,Male,39,8,80249.0,1,1,1,77971.48,0
15601182,Cust1182,703,France,Female,38,0,0.0,2,1,0,56441.73,0
15601183,Cust1183,593,France,Female,18,3,142963.07,1,1,0,119852.31,0
15601184,Cust1184,584,France,Male,18,1,0.0,2,0,1,182242.13,0
15601185,Cust1185,692,Spain,Male,35,6,71558.87,1,1,0,175535.28,0
15601186,Cust1186,403,France,Female,41,2,117325.95,1,1,0,164013.35,1
15601187,Cust1187,650,Spain,Male,36,0,0.0,1,1,1,69468.69,0
15601188,Cust1188,807,France,Male,29,3,161692.55,1,1,1,155441.71,0
15601189,Cust1189,401,Germany,Male,36,0,0.0,1,1,1,180741.72,0
15601190,Cust1190,729,France,Male,35,4,0.0,3,1,1,169379.6,0
15601191,Cust1191,702,France,Male,46,2,0.0,2,0,0,126628.67,0
15601192,Cust1192,512,Spain,Female,45,10,54672.33,3,0,0,117970.24,0
15601193,Cust1193,700,Spain,Female,32,5,66073.28,2,1,0,170475.62,0
15601194,Cust1194,746,Spain,Female,38,4,0.0,1,1,1,109943.61,0
15601195,Cust1195,537,France,Female,41,6,150576.72,3,1,1,57474.13,0
15601196,Cust1196,582,France,Male,42,1,5841.2,2,1,1,96328.91,0
15601197,Cust1197,653,Germany,Male,55,1,0.0,1,1,1,171500.88,0
15601198,Cust1198,744,France,Male,38,1,84043.31,2,1,1,14556.17,0
15601199,Cust1199,598,Germany,Male,50,9,0.0,2,1,0,89326.69,0
15601200,Cust1200,646,Germany,Female,26,8,111044.62,2,0,1,173180.51,0
15601201,Cust1201,586,Germany,Male,32,10,122520.61,2,1,0,113604.24,0
15601202,Cust1202,652,Spain,Female,18,8,136666.26,3,0,0,85435.05,0
15601203,Cust1203,750,Germany,Male,40,1,88356.91,2,1,1,145764.34,0
15601204,Cust1204,660,France,Male,44,1,0.0,2,1,0,127068.04,0
15601205,Cust1205,616,France,Male,18,9,53042.39,2,1,1,117379.82,0
15601206,Cust1206,647,Germany,Male,40,6,137126.49,1,0,0,54733.48,0
15601207,Cust1207,573,France,Female,44,6,163232.48,2,1,0,185070.28,0
15601208,Cust1208,555,France,Female,43,2,61055.71,2,1,1,26925.64,0
15601209,Cust1209,766,France,Male,26,5,0.0,1,0,0,141738.08,0
15601210,Cust1210,807,Spain,Female,46,9,137418.62,2,0,0,137510.85,0
15601211,Cust1211,478,Spain,Female,38,5,26031.0,1,1,0,35597.07,0
15601212,Cust1212,706,Germany,Male,44,7,135793.12,1,1,1,29882.88,0
15601213,Cust1213,732,France,Male,37,8,67175.24,2,1,1,75667.42,0
15601214,Cust1214,534,France,Male,42,10,162296.59,2,0,0,26296.27,1
15601215,Cust1215,605,Germany,Male,49,2,105432.6,1,1,1,191222.71,0
15601216,Cust1216,595,France,Female,36,10,207185.45,2,0,1,173410.17,0
15601217,Cust1217,832,Germany,Male,41,6,93744.05,1,0,1,190217.84,0
15601218,Cust1218,809,Germany,Male,50,9,0.0,2,1,1,198407.79,0
15601219,Cust1219,562,France,Female,37,2,0.0,2,0,1,52604.45,0
15601220,Cust1220,510,France,Male,27,1,0.0,3,1,0,156569.55,0
15601221,Cust1221,724,France,Female,45,0,121640.15,1,1,1,97276.41,0
15601222,Cust1222,702,Spain,Male,52,4,79037.34,2,0,1,19160.43,0
15601223,Cust1223,769,Germany,Male,51,6,131133.79,2,1,0,108278.45,0
15601224,Cust1224,548,France,Male,45,3,43293.53,1,0,0,26532.3,0
15601225,Cust1225,719,Spain,Male,18,2,0.0,1,1,1,197432.6,0
15601226,Cust1226,580,France,Male,32,8,0.0,2,1,1,168318.9,0
15601227,Cust1227,710,France,Female,32,8,0.0,1,1,0,167162.6,0
15601228,Cust1228,646,Spain,Female,38,6,124081.32,2,0,1,25726.11,0
15601229,Cust1229,832,France,Female,55,7,61580.59,1,0,0,12456.53,1
15601230,Cust1230,693,France,Male,27,9,81892.44,2,1,0,61575.34,0
15601231,Cust1231,620,Germany,Female,60,2,0.0,1,1,0,168148.43,1
15601232,Cust1232,663,France,Male,34,10,0.0,1,1,0,120605.8,1
15601233,Cust1233,640,Germany,Female,30,9,0.0,1,1,1,134299.0,0
15601234,Cust1234,539,France,Female,46,3,113390.72,2,0,1,35318.65,0
15601235,Cust1235,835,France,Female,47,3,0.0,2,1,0,98079.76,0
15601236,Cust1236,803,France,Male,44,2,54515.26,1,1,0,98886.54,0
15601237,Cust1237,633,France,Female,30,7,34497.29,2,0,0,196113.69,1
15601238,Cust1238,717,France,Female,43,3,86355.34,1,0,1,157322.26,0
15601239,Cust1239,847,France,Male,28,2,76577.45,1,1,1,36351.09,0
15601240,Cust1240,769,Spain,Female,30,7,124352.12,2,1,1,97759.78,0
15601241,Cust1241,620,France,Male,37,2,61711.05,1,1,1,156800.95,0
15601242,Cust1242,642,France,Male,30,1,109947.94,1,1,0,159317.24,0
15601243,Cust1243,485,France,Female,49,9,0.0,2,0,0,96989.32,1
15601244,Cust1244,724,France,Female,32,0,0.0,3,1,0,166683.87,0
15601245,Cust1245,769,France,Male,36,10,91482.36,1,1,0,100853.82,0
15601246,Cust1246,770,Germany,Male,29,7,64251.28,1,0,0,17319.29,0
15601247,Cust1247,717,France,Male,48,3,81617.2,2,1,0,164465.39,0
15601248,Cust1248,684,Spain,Male,31,6,0.0,2,1,1,198918.06,1
15601249,Cust1249,554,Spain,Male,49,3,0.0,1,0,0,63542.28,0
15601250,Cust1250,681,France,Male,49,4,71181.4,2,1,0,136873.31,0
15601251,Cust1251,589,France,Female,34,7,180110.72,3,1,0,87637.1,0
15601252,Cust1252,700,France,Male,38,10,97162.43,1,0,0,87749.17,0
15601253,Cust1253,577,Germany,Male,33,2,0.0,1,1,0,184389.36,0
15601254,Cust1254,700,France,Male,43,5,64810.89,2,1,0,192437.52,0
15601255,Cust1255,777,Spain,Male,36,9,46338.56,1,1,1,31559.74,0
15601256,Cust1256,686,Spain,Male,34,0,86553.36,1,1,0,148412.65,1
15601257,Cust1257,682,Spain,Male,38,0,0.0,2,1,1,45018.73,0
15601258,Cust1258,738,Germany,Male,22,6,95276.49,2,1,1,111360.89,0
15601259,Cust1259,820,Spain,Male,37,1,0.0,2,1,1,162362.22,0
15601260,Cust1260,640,France,Female,44,10,156884.12,2,0,0,53231.07,0
15601261,Cust1261,700,France,Female,39,1,98683.74,2,1,0,72449.15,0
15601262,Cust1262,795,France,Male,48,8,0.0,2,0,0,189496.06,0
15601263,Cust1263,714,Spain,Male,34,3,31068.94,2,0,1,89945.32,0
15601264,Cust1264,458,Germany,Male,33,10,106413.91,2,1,0,25497.03,1
15601265,Cust1265,581,Spain,Male,27,9,139151.89,1,1,0,89712.91,0
15601266,Cust1266,722,France,Female,34,8,0.0,2,0,1,96342.98,0
15601267,Cust1267,612,Spain,Female,58,7,69410.72,2,1,0,158176.53,0
15601268,Cust1268,788,France,Male,41,2,0.0,1,1,0,76842.77,1
15601269,Cust1269,828,France,Male,32,1,0.0,1,1,1,34942.75,0
15601270,Cust1270,593,Spain,Male,28,2,0.0,1,1,1,158067.05,0
15601271,Cust1271,551,France,Male,22,0,0.0,1,0,1,81936.13,0
15601272,Cust1272,615,France,Female,30,8,115792.36,1,1,0,16896.97,0
15601273,Cust1273,610,Germany,Male,46,3,0.0,1,1,0,168314.13,1
15601274,Cust1274,797,France,Male,34,4,101550.22,1,1,0,193675.56,0
15601275,Cust1275,551,France,Male,28,6,105175.45,1,0,1,192961.3,0
15601276,Cust1276,721,France,Male,30,7,91272.42,2,1,1,128290.1,0
15601277,Cust1277,783,France,Male,44,6,0.0,2,1,1,60852.17,0
15601278,Cust1278,729,Spain,Male,37,8,149040.55,2,1,1,174893.19,0
15601279,Cust1279,692,Germany,Male,32,1,0.0,2,1,1,44627.2,0
15601280,Cust1280,634,France,Male,35,3,1000.0,1,1,0,152619.37,0
15601281,Cust1281,828,France,Female,60,8,0.0,2,1,0,175858.74,0
15601282,Cust1282,626,France,Male,50,7,110384.29,2,1,0,186305.55,0
15601283,Cust1283,741,Germany,Male,53,6,136153.57,2,1,1,118588.7,0
15601284,Cust1284,635,Spain,Female,20,10,102698.55,2,0,1,191893.72,0
15601285,Cust1285,473,Spain,Male,36,10,0.0,1,1,1,17783.64,0
15601286,Cust1286,624,France,Female,32,0,0.0,2,1,0,18199.11,0
15601287,Cust1287,635,France,Female,43,6,61647.42,2,0,0,154935.25,1
15601288,Cust1288,636,France,Male,49,9,77963.93,1,1,1,199579.66,0
15601289,Cust1289,587,Germany,Male,41,3,0.0,1,0,0,38922.39,1
15601290,Cust1290,710,France,Female,29,0,70599.79,1,1,1,81775.95,0
15601291,Cust1291,721,Germany,Male,31,1,0.0,1,1,1,197367.03,0
15601292,Cust1292,621,Germany,Male,44,7,0.0,3,0,0,175766.91,1
15601293,Cust1293,620,France,Female,45,10,0.0,2,1,0,88656.43,0
15601294,Cust1294,549,France,Male,39,7,85254.04,1,0,0,179324.37,0
15601295,Cust1295,674,France,Female,39,0,85971.79,1,1,0,96251.52,0
15601296,Cust1296,782,France,Female,39,4,87354.9,2,1,0,75128.89,0
15601297,Cust1297,782,France,Female,41,3,106140.91,2,1,0,122053.38,1
15601298,Cust1298,592,Germany,Female,45,10,0.0,2,1,0,63651.9,0
15601299,Cust1299,841,France,Female,44,5,74834.7,1,1,0,135165.64,0
15601300,Cust1300,615,France,Male,38,2,118597.5,3,1,0,65941.4,0
15601301,Cust1301,552,Germany,Female,38,6,156406.54,1,1,0,106936.64,1
15601302,Cust1302,519,Spain,Female,37,8,39634.57,1,1,0,157089.04,0
15601303,Cust1303,547,France,Female,30,6,44314.87,1,1,1,174025.68,0
15601304,Cust1304,682,Spain,Female,30,4,0.0,2,1,1,18598.48,0
15601305,Cust1305,625,Spain,Female,43,7,139235.8,2,1,0,148136.3,0
15601306,Cust1306,589,Germany,Male,31,3,0.0,1,1,1,178921.84,0
15601307,Cust1307,569,Germany,Female,46,1,11901.45,2,1,1,150196.56,0
15601308,Cust1308,546,France,Male,37,9,0.0,3,0,1,54542.62,0
15601309,Cust1309,565,Spain,Male,46,7,54754.07,1,1,0,152124.13,1
15601310,Cust1310,747,France,Male,44,8,0.0,1,1,1,163084.91,0
15601311,Cust1311,823,Spain,Female,46,9,88032.85,1,0,1,44955.68,0
15601312,Cust1312,829,Germany,Female,33,7,0.0,1,1,1,183312.28,0
15601313,Cust1313,716,France,Male,42,0,53191.74,3,0,1,62489.48,0
15601314,Cust1314,603,France,Male,45,9,99743.43,1,0,1,189880.87,0
15601315,Cust1315,586,Germany,Male,22,0,0.0,1,1,1,105414.77,0
15601316,Cust1316,723,Germany,Male,55,7,97644.84,1,0,1,35454.13,1
15601317,Cust1317,626,France,Male,61,10,0.0,1,1,0,144706.37,0
15601318,Cust1318,690,Germany,Female,47,4,0.0,1,1,1,118212.65,0
15601319,Cust1319,835,Spain,Male,46,3,126999.17,3,1,1,155173.21,1
15601320,Cust1320,671,France,Male,44,10,152691.08,1,1,0,67467.23,0
15601321,Cust1321,850,France,Male,35,5,146771.46,1,1,0,21777.4,0
15601322,Cust1322,542,France,Male,37,10,47773.82,1,0,1,43565.86,0
15601323,Cust1323,693,Spain,Female,48,3,0.0,3,1,0,101217.97,0
15601324,Cust1324,680,France,Male,28,2,28248.43,3,1,1,19648.43,0
15601325,Cust1325,556,Spain,Male,27,6,0.0,3,0,1,135579.44,1
15601326,Cust1326,727,France,Female,34,4,0.0,1,1,1,106403.74,1
15601327,Cust1327,797,Germany,Male,45,7,107949.06,2,1,1,50625.41,0
15601328,Cust1328,850,France,Female,29,3,154767.07,2,0,1,161989.56,0
15601329,Cust1329,689,France,Female,36,8,0.0,1,0,1,134600.14,1
15601330,Cust1330,468,Spain,Female,37,3,103119.68,2,1,0,114810.05,0
15601331,Cust1331,696,France,Female,28,3,83242.27,2,1,0,147635.36,0
15601332,Cust1332,721,Germany,Male,18,7,0.0,2,1,0,123048.44,0
15601333,Cust1333,627,Spain,Male,28,2,68522.36,1,1,0,12803.32,0
15601334,Cust1334,671,Spain,Male,41,3,112686.71,1,0,0,114399.8,0
15601335,Cust1335,604,Spain,Male,43,6,0.0,2,0,0,58547.49,1
15601336,Cust1336,637,France,Male,43,3,0.0,1,1,0,156319.27,0
15601337,Cust1337,748,Germany,Male,44,4,107965.92,1,0,0,136825.63,1
15601338,Cust1338,783,Spain,Male,32,3,49064.9,2,1,1,123181.27,0
15601339,Cust1339,528,France,Male,30,6,93988.75,1,0,1,111982.73,0
15601340,Cust1340,601,France,Female,42,3,19314.84,1,1,0,59633.04,1
15601341,Cust1341,498,Spain,Male,36,6,0.0,1,0,0,134724.14,0
15601342,Cust1342,826,France,Male,47,2,123293.72,1,1,0,161107.49,0
15601343,Cust1343,734,Germany,Male,42,9,0.0,1,0,0,85195.68,1
15601344,Cust1344,458,Spain,Female,51,10,0.0,2,0,1,77338.15,0
15601345,Cust1345,644,Germany,Male,33,0,0.0,2,1,1,188307.14,0
15601346,Cust1346,623,France,Female,49,1,0.0,1,0,1,162449.19,0
15601347,Cust1347,577,France,Male,58,1,115639.17,2,1,1,22972.03,0
15601348,Cust1348,749,France,Male,39,2,120084.33,1,1,0,63313.02,0
15601349,Cust1349,747,France,Female,43,8,0.0,1,1,1,172083.68,1
15601350,Cust1350,676,Spain,Male,29,2,112903.25,2,1,1,153554.21,0
15601351,Cust1351,588,Spain,Male,47,6,98815.19,3,1,1,47672.29,1
15601352,Cust1352,589,France,Male,49,2,0.0,1,1,1,103447.28,0
15601353,Cust1353,654,France,Male,33,0,0.0,2,1,1,46388.06,0
15601354,Cust1354,606,Spain,Male,44,0,0.0,1,0,0,122510.29,0
15601355,Cust1355,649,France,Male,41,10,100622.64,2,0,1,27691.08,0
15601356,Cust1356,704,Germany,Male,42,6,89026.21,2,1,1,60815.59,0
15601357,Cust1357,503,France,Female,46,7,53496.39,2,1,1,26809.12,1
15601358,Cust1358,577,Germany,Male,43,2,122850.68,2,1,0,185686.12,1
15601359,Cust1359,647,France,Male,37,5,106824.17,2,1,1,45009.13,0
15601360,Cust1360,800,Germany,Female,46,7,171236.59,3,1,0,109607.46,0
15601361,Cust1361,731,France,Male,49,8,0.0,1,1,1,44996.41,0
15601362,Cust1362,650,Germany,Female,32,7,144540.18,3,1,0,35186.28,1
15601363,Cust1363,689,France,Male,38,6,142808.06,2,1,0,11715.06,0
15601364,Cust1364,640,France,Female,20,6,50255.37,1,1,0,26512.71,0
15601365,Cust1365,753,Germany,Female,44,4,0.0,2,1,1,111056.57,0
15601366,Cust1366,692,France,Male,50,7,0.0,3,0,1,110446.38,0
15601367,Cust1367,773,France,Female,35,3,0.0,2,0,1,59142.6,0
15601368,Cust1368,520,France,Female,39,7,0.0,1,1,1,187384.27,0
15601369,Cust1369,573,France,Female,36,4,98522.83,1,1,1,94180.14,0
15601370,Cust1370,676,France,Male,34,6,95460.07,1,0,0,163521.1,0
15601371,Cust1371,697,Spain,Male,40,5,146694.91,1,1,1,107317.63,0
15601372,Cust1372,850,France,Male,30,6,53858.09,1,1,0,57060.3,0
15601373,Cust1373,476,Spain,Female,36,7,100384.38,2,1,0,41083.44,0
15601374,Cust1374,647,Spain,Male,29,3,0.0,1,1,1,44112.94,0
15601375,Cust1375,643,France,Male,44,5,121822.66,1,1,0,138563.16,1
15601376,Cust1376,673,Germany,Female,40,4,82140.99,1,1,1,152524.98,0
15601377,Cust1377,816,Spain,Male,34,0,0.0,1,1,1,42591.77,0
15601378,Cust1378,734,Germany,Female,38,9,33661.74,2,0,0,197746.57,0
15601379,Cust1379,496,France,Male,36,7,68835.95,1,0,0,183800.19,0
15601380,Cust1380,797,France,Female,49,0,84879.1,3,1,1,56904.85,1
15601381,Cust1381,795,France,Male,34,0,49446.79,2,0,1,70337.78,0
15601382,Cust1382,675,Germany,Male,44,10,129557.71,2,1,1,194641.4,1
15601383,Cust1383,495,Spain,Male,31,9,0.0,1,0,1,199546.38,0
15601384,Cust1384,635,Spain,Male,46,8,0.0,2,0,1,88673.54,0
15601385,Cust1385,695,France,Male,48,7,0.0,2,1,1,169348.32,0
15601386,Cust1386,746,Germany,Male,49,9,69615.52,4,1,0,185023.84,0
15601387,Cust1387,480,France,Female,53,6,76010.98,2,1,1,177340.2,0
15601388,Cust1388,576,Spain,Male,41,0,98589.13,3,1,1,137573.53,0
15601389,Cust1389,755,France,Male,50,4,139377.67,2,1,1,90064.95,0
15601390,Cust1390,794,Spain,Male,54,3,95946.95,3,1,0,106378.31,1
15601391,Cust1391,691,Spain,Male,27,1,143930.08,2,1,1,145822.39,0
15601392,Cust1392,760,France,Female,32,9,0.0,1,1,0,59941.62,0
15601393,Cust1393,694,France,Male,23,7,0.0,2,1,1,145153.99,0
15601394,Cust1394,742,Spain,Female,49,9,164077.93,3,1,0,110381.48,1
15601395,Cust1395,664,France,Female,23,1,108673.58,3,1,1,120938.65,0
15601396,Cust1396,696,Germany,Female,20,10,51666.14,3,0,0,168993.53,1
15601397,Cust1397,533,Spain,Female,27,6,0.0,1,1,0,189234.69,0
15601398,Cust1398,719,Germany,Male,21,6,186142.44,2,1,0,68738.63,0
15601399,Cust1399,530,France,Female,41,2,0.0,1,1,0,155144.37,0
15601400,Cust1400,719,France,Female,27,6,0.0,2,1,0,124281.39,0
15601401,Cust1401,608,France,Female,21,6,56323.69,1,1,0,65939.34,1
15601402,Cust1402,686,Spain,Male,38,7,88343.9,1,1,1,133289.53,0
15601403,Cust1403,559,France,Male,38,1,120731.94,1,0,1,134768.4,0
15601404,Cust1404,602,France,Female,19,6,150374.95,1,1,1,166015.39,0
15601405,Cust1405,685,France,Male,31,1,62422.73,1,1,0,87674.83,0
15601406,Cust1406,722,Spain,Female,37,0,158729.21,2,1,1,164342.24,0
15601407,Cust1407,755,France,Male,34,5,0.0,1,0,1,57194.59,0
15601408,Cust1408,540,Spain,Male,35,1,146604.21,2,0,1,98174.88,0
15601409,Cust1409,506,Germany,Male,50,7,143241.83,1,1,1,128028.37,0
15601410,Cust1410,556,Spain,Male,59,5,81798.75,1,1,1,124099.84,0
15601411,Cust1411,548,Spain,Male,35,2,0.0,1,0,1,20219.35,0
15601412,Cust1412,800,Spain,Female,25,2,158021.21,1,1,1,77666.79,0
15601413,Cust1413,779,Spain,Female,36,5,103305.84,2,1,0,71227.59,0
15601414,Cust1414,554,France,Female,40,6,162465.7,2,1,0,193975.5,0
15601415,Cust1415,814,Spain,Female,37,8,217608.37,2,1,1,194082.8,0
15601416,Cust1416,773,Germany,Female,44,6,0.0,2,0,1,79536.35,0
15601417,Cust1417,494,Germany,Male,60,6,0.0,2,1,1,159586.58,1
15601418,Cust1418,551,Spain,Female,21,6,27044.33,2,0,1,115368.2,0
15601419,Cust1419,491,Spain,Female,33,6,113103.06,2,1,1,85798.02,0
15601420,Cust1420,642,Germany,Female,53,3,59429.48,1,0,0,158794.01,0
15601421,Cust1421,652,France,Male,33,2,0.0,2,1,1,190947.85,0
15601422,Cust1422,651,France,Female,46,5,0.0,1,0,1,78967.56,0
15601423,Cust1423,455,France,Male,44,1,0.0,3,1,0,42863.46,0
15601424,Cust1424,513,France,Male,50,2,138986.99,2,1,1,190560.9,0
15601425,Cust1425,675,France,Female,57,1,0.0,1,0,1,144843.66,1
15601426,Cust1426,710,France,Female,41,5,0.0,3,0,1,51739.24,0
15601427,Cust1427,456,France,Male,21,10,113171.19,1,0,1,12611.67,0
15601428,Cust1428,527,Spain,Male,31,9,78206.36,2,1,1,136334.8,0
15601429,Cust1429,748,France,Female,60,0,132954.01,2,1,1,128723.44,0
15601430,Cust1430,532,Spain,Male,24,9,90707.87,2,1,1,53300.88,0
15601431,Cust1431,649,Germany,Male,43,1,0.0,1,1,0,132418.65,0
15601432,Cust1432,523,France,Female,18,10,96963.24,1,1,1,40185.97,0
15601433,Cust1433,730,France,Female,24,2,0.0,1,1,1,87356.56,0
15601434,Cust1434,456,France,Male,47,1,0.0,1,1,0,69851.86,0
15601435,Cust1435,621,Spain,Male,38,8,0.0,1,1,1,174289.97,1
15601436,Cust1436,740,France,Male,34,9,0.0,1,1,1,66201.52,0
15601437,Cust1437,709,Germany,Male,30,4,86512.81,2,1,0,64236.89,0
15601438,Cust1438,605,Spain,Female,18,6,0.0,2,0,1,153544.51,0
15601439,Cust1439,583,Spain,Female,45,8,85375.18,1,1,1,14273.42,0
15601440,Cust1440,628,France,Male,35,9,124864.76,1,0,0,146873.35,1
15601441,Cust1441,526,France,Male,23,4,0.0,2,1,1,19893.25,0
15601442,Cust1442,640,France,Male,38,8,130022.24,2,1,0,21572.48,0
15601443,Cust1443,642,France,Male,44,8,99136.11,1,1,0,103721.51,1
15601444,Cust1444,610,France,Male,36,8,83353.59,1,0,0,192020.67,0
15601445,Cust1445,746,Germany,Male,39,9,59259.87,1,1,1,41741.12,0
15601446,Cust1446,547,Spain,Female,38,9,0.0,1,0,1,68475.12,0
15601447,Cust1447,486,Germany,Male,31,4,0.0,2,0,1,139716.87,0
15601448,Cust1448,600,Germany,Female,39,3,73449.04,1,1,0,179719.06,1
15601449,Cust1449,662,France,Male,45,10,166381.14,1,0,0,104587.19,0
15601450,Cust1450,640,Spain,Female,48,4,140866.38,2,1,0,104997.58,0
15601451,Cust1451,635,Germany,Female,46,10,141449.84,2,1,0,69844.35,1
15601452,Cust1452,542,Spain,Male,31,10,99067.79,1,1,1,82324.39,1
15601453,Cust1453,556,Spain,Male,44,0,0.0,2,1,1,37658.01,0
15601454,Cust1454,603,France,Female,43,1,63603.33,3,0,1,33945.56,1
15601455,Cust1455,596,France,Male,31,6,0.0,2,1,0,149952.93,0
15601456,Cust1456,755,France,Male,33,0,141007.52,1,1,0,102572.99,1
15601457,Cust1457,675,France,Male,45,7,143479.06,1,0,1,157924.32,0
15601458,Cust1458,599,Spain,Female,52,0,138472.14,2,1,1,133562.52,0
15601459,Cust1459,755,France,Male,20,9,0.0,3,1,0,11652.02,1
15601460,Cust1460,693,Spain,Male,54,4,152268.1,2,1,1,106210.78,0
15601461,Cust1461,520,Germany,Male,50,7,0.0,3,1,1,114862.91,1
15601462,Cust1462,350,France,Female,40,5,118013.15,2,1,1,36893.95,0
15601463,Cust1463,523,France,Male,36,7,118043.83,1,1,1,191714.96,0
15601464,Cust1464,707,Germany,Female,42,7,0.0,1,1,0,161854.43,1
15601465,Cust1465,736,Germany,Female,32,3,0.0,3,1,1,181068.84,1
15601466,Cust1466,491,France,Male,36,8,69361.09,1,1,1,123890.29,0
15601467,Cust1467,713,France,Male,23,9,94391.17,2,0,1,168354.95,0
15601468,Cust1468,710,Germany,Female,21,3,53029.25,1,1,0,45084.25,0
15601469,Cust1469,784,France,Female,61,0,129711.28,1,1,0,172465.86,1
15601470,Cust1470,741,Spain,Male,39,4,174347.36,2,1,1,184955.61,0
15601471,Cust1471,780,France,Male,40,7,63798.2,1,0,0,14597.47,1
15601472,Cust1472,697,France,Male,38,8,26543.73,3,1,1,132129.09,0
15601473,Cust1473,694,France,Male,30,2,0.0,1,0,1,28942.48,0
15601474,Cust1474,618,Germany,Male,35,5,114326.26,2,1,0,133268.16,1
15601475,Cust1475,729,Germany,Male,39,8,93121.19,1,1,0,180336.03,0
15601476,Cust1476,522,France,Male,36,5,46220.3,1,0,1,45092.51,0
15601477,Cust1477,637,Spain,Female,30,8,149787.01,1,0,1,104345.62,0
15601478,Cust1478,702,France,Female,43,7,115305.58,1,0,1,29112.8,0
15601479,Cust1479,785,France,Female,40,1,181291.65,2,0,1,133938.76,0
15601480,Cust1480,604,France,Female,42,2,143945.33,1,0,1,33391.75,0
15601481,Cust1481,743,France,Female,45,8,62239.93,1,1,0,194673.15,0
15601482,Cust1482,631,Germany,Male,36,7,121754.66,2,0,0,71594.07,0
15601483,Cust1483,745,France,Female,36,9,126890.8,2,1,1,45921.88,0
